index,id,lat,lon
629,U3RvcDoxOmRlOjExMDAwOjkwMDEzMDAwMjoxOjUw,52.566222,13.410354
630,U3RvcDoxOmRlOjExMDAwOjkwMDEzMDAwMjoxOjUx,52.566292,13.410260
631,U3RvcDoxOmRlOjExMDAwOjkwMDEzMDAwMjo6MQ,52.566740,13.411657
632,U3RvcDoxOmRlOjExMDAwOjkwMDEzMDAwMjo6Mg,52.566775,13.411811
633,U3RvcDoxOmRlOjExMDAwOjkwMDEzMDAwMzoxOjUw,52.565329,13.392139
634,U3RvcDoxOmRlOjExMDAwOjkwMDEzMDAwMzoxOjUx,52.565283,13.392058
635,U3RvcDoxOmRlOjExMDAwOjkwMDEzMDAxMTo6MQ,52.559182,13.413159
636,U3RvcDoxOmRlOjExMDAwOjkwMDEzMDAxMTo6Mg,52.559185,13.413343
637,U3RvcDoxOmRlOjExMDAwOjkwMDEzNTAwMToxOjUw,52.635818,13.491694
638,U3RvcDoxOmRlOjExMDAwOjkwMDE0MjAwMToxOjUw,52.591376,13.443308
639,U3RvcDoxOmRlOjExMDAwOjkwMDE0MjAwMToxOjUx,52.591334,13.443411
640,U3RvcDoxOmRlOjExMDAwOjkwMDE0MzAwMToxOjUw,52.615189,13.469526
641,U3RvcDoxOmRlOjExMDAwOjkwMDE0MzAwMToxOjUx,52.615235,13.469409
642,U3RvcDoxOmRlOjExMDAwOjkwMDE1MTAwMToxOjUw,52.573076,13.503790
643,U3RvcDoxOmRlOjExMDAwOjkwMDE1MTAwMToxOjUx,52.573023,13.503676
644,U3RvcDoxOmRlOjExMDAwOjkwMDE1MjAwMToxOjUw,52.566268,13.512604
645,U3RvcDoxOmRlOjExMDAwOjkwMDE1MjAwMToxOjUx,52.566220,13.512489
646,U3RvcDoxOmRlOjExMDAwOjkwMDE1MjAwMToyOjUy,52.566014,13.512471
647,U3RvcDoxOmRlOjExMDAwOjkwMDE1MjAwMTozOjUz,52.565990,13.512415
648,U3RvcDoxOmRlOjExMDAwOjkwMDE1MjAwMjoxOjUw,52.556471,13.524843
649,U3RvcDoxOmRlOjExMDAwOjkwMDE1MjAwMjoxOjUx,52.556425,13.524692
650,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwMToxOjUw,52.501235,13.478701
651,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwMToxOjUx,52.501169,13.478667
652,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwMjoxOjUw,52.493969,13.497724
653,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwMzoxOjUw,52.503801,13.485385
654,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwMzoxOjUx,52.503881,13.485281
655,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwNDoxOjUw,52.510220,13.497972
656,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwNDoxOjUx,52.510303,13.497825
657,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwNDoyOjUy,52.510275,13.497433
658,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwNDoyOjUz,52.510367,13.497302
659,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwNDozOjU0,52.510002,13.496490
660,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwNDozOjU1,52.510088,13.496357
661,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwNDo0OjU2,52.510126,13.496304
662,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwNDo0OjU3,52.510215,13.496164
663,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwNDo6Nw,52.511218,13.498342
664,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwNDo6OA,52.511115,13.498291
665,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwNTo6MQ,52.512532,13.486997
666,U3RvcDoxOmRlOjExMDAwOjkwMDE2MDAwNTo6Mg,52.512410,13.486975
667,U3RvcDoxOmRlOjExMDAwOjkwMDE2MTAwMjo6Mw,52.497760,13.523072
668,U3RvcDoxOmRlOjExMDAwOjkwMDE2MTAwMjo6NA,52.497708,13.522847
669,U3RvcDoxOmRlOjExMDAwOjkwMDE2MTUxMjo6MQ,52.506252,13.512845
670,U3RvcDoxOmRlOjExMDAwOjkwMDE2MTUxMjo6Mg,52.506188,13.512693
671,U3RvcDoxOmRlOjExMDAwOjkwMDE2MjAwMToxOjUw,52.480538,13.527019
672,U3RvcDoxOmRlOjExMDAwOjkwMDE2MjAwMToxOjUx,52.480602,13.527100
673,U3RvcDoxOmRlOjExMDAwOjkwMDE3MDAwMToxOjUw,52.543259,13.541126
674,U3RvcDoxOmRlOjExMDAwOjkwMDE3MDAwMToxOjUx,52.543322,13.540944
675,U3RvcDoxOmRlOjExMDAwOjkwMDE3MDAwMjoxOjUw,52.550735,13.547678
676,U3RvcDoxOmRlOjExMDAwOjkwMDE3MDAwMjoxOjUx,52.550783,13.547532
677,U3RvcDoxOmRlOjExMDAwOjkwMDE3MDAwMzoxOjUw,52.557752,13.553721
678,U3RvcDoxOmRlOjExMDAwOjkwMDE3MDAwMzoxOjUx,52.557792,13.553592
679,U3RvcDoxOmRlOjExMDAwOjkwMDE3MDAwNDoxOjUw,52.571349,13.565592
680,U3RvcDoxOmRlOjExMDAwOjkwMDE3MDAwNDoxOjUx,52.571393,13.565467
681,U3RvcDoxOmRlOjExMDAwOjkwMDE3MDAwNDoyOjUy,52.571320,13.565711
682,U3RvcDoxOmRlOjExMDAwOjkwMDE3MDAwNToxOjUw,52.535640,13.535550
683,U3RvcDoxOmRlOjExMDAwOjkwMDE3MDAwNToxOjUx,52.535662,13.535393
684,U3RvcDoxOmRlOjExMDAwOjkwMDE3MTAwMToxOjUw,52.513095,13.556379
685,U3RvcDoxOmRlOjExMDAwOjkwMDE3MTAwMToyOjUx,52.513066,13.555982
686,U3RvcDoxOmRlOjExMDAwOjkwMDE3MTAwMjoxOjUw,52.514058,13.519948
687,U3RvcDoxOmRlOjExMDAwOjkwMDE3MTAwMjoxOjUx,52.514179,13.519948
688,U3RvcDoxOmRlOjExMDAwOjkwMDE3MTAwMzoxOjUw,52.527086,13.536604
689,U3RvcDoxOmRlOjExMDAwOjkwMDE3MTAwMzoxOjUx,52.527070,13.536465
690,U3RvcDoxOmRlOjExMDAwOjkwMDE3MTAwNTo6MQ,52.499662,13.546365
691,U3RvcDoxOmRlOjExMDAwOjkwMDE3MTAwNTo6Mg,52.499498,13.546477
692,U3RvcDoxOmRlOjExMDAwOjkwMDE3MTAwNTo6Mw,52.499625,13.546389
693,U3RvcDoxOmRlOjExMDAwOjkwMDE3MTAwNjo6MQ,52.504979,13.560296
694,U3RvcDoxOmRlOjExMDAwOjkwMDE3MTAwNjo6Mg,52.504900,13.560446
695,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAwMToxOjUw,52.512766,13.575204
696,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAwMToyOjUx,52.512452,13.575181
697,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAwMTo6MQ,52.512626,13.575194
698,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAwMTo6Mg,52.512595,13.575190
699,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAwMjoxOjUw,52.512165,13.590481
700,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAwMjoxOjUx,52.512076,13.590479
701,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAwNDo6MQ,52.520904,13.588849
702,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAwNDo6Mg,52.520912,13.589057
703,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAwNTo6MQ,52.528538,13.590471
704,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAwNTo6Mg,52.528495,13.590653
705,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAwNjo6MQ,52.533918,13.596460
706,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAwNjo6Mg,52.533812,13.596530
707,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAwNzo6MQ,52.536737,13.606564
708,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAwNzo6Mg,52.536600,13.606671
709,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAxMDo6MQ,52.538482,13.633161
710,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAxMDo6Mg,52.538373,13.633103
711,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAxMDo6Mw,52.538309,13.633125
712,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAxNTo6MQ,52.539037,13.618307
713,U3RvcDoxOmRlOjExMDAwOjkwMDE3NTAxNTo6Mg,52.538907,13.618353
714,U3RvcDoxOmRlOjExMDAwOjkwMDE3NjAwMToxOjUw,52.512253,13.610598
715,U3RvcDoxOmRlOjExMDAwOjkwMDE3NjAwMToxOjUx,52.512137,13.610641
716,U3RvcDoxOmRlOjExMDAwOjkwMDE3NjAwMToyOjUy,52.512091,13.610667
717,U3RvcDoxOmRlOjExMDAwOjkwMDE3NjAwMToyOjUz,52.511972,13.610720
718,U3RvcDoxOmRlOjExMDAwOjkwMDE3NjAwMTozOjU0,52.511919,13.610735
719,U3RvcDoxOmRlOjExMDAwOjkwMDE4MDAwMToxOjUw,52.458653,13.581491
720,U3RvcDoxOmRlOjExMDAwOjkwMDE4MDAwMToxOjUx,52.458514,13.581459
721,U3RvcDoxOmRlOjExMDAwOjkwMDE4MDAwMjoxOjUw,52.468668,13.554240
722,U3RvcDoxOmRlOjExMDAwOjkwMDE4MDAwMjoxOjUx,52.468594,13.554145
723,U3RvcDoxOmRlOjExMDAwOjkwMDE4MDAwMzoxOjUw,52.447135,13.561301
724,U3RvcDoxOmRlOjExMDAwOjkwMDE4MjAwMToxOjUw,52.457950,13.603123
725,U3RvcDoxOmRlOjExMDAwOjkwMDE4MjAwMToxOjUx,52.457868,13.603123
726,U3RvcDoxOmRlOjExMDAwOjkwMDE4MjAwMjoxOjUw,52.457423,13.623211
727,U3RvcDoxOmRlOjExMDAwOjkwMDE4MjAwMjoxOjUx,52.457329,13.623213
728,U3RvcDoxOmRlOjExMDAwOjkwMDE4MzAwMToxOjUw,52.451677,13.689947
729,U3RvcDoxOmRlOjExMDAwOjkwMDE4MzAwMToxOjUx,52.451598,13.689921
730,U3RvcDoxOmRlOjExMDAwOjkwMDE4MzAwMjoxOjUw,52.438536,13.722166
731,U3RvcDoxOmRlOjExMDAwOjkwMDE4MzAwMjoxOjUx,52.438589,13.722319
732,U3RvcDoxOmRlOjExMDAwOjkwMDE4NjAwMToxOjUw,52.412432,13.573957
733,U3RvcDoxOmRlOjExMDAwOjkwMDE4NjAwMToxOjUx,52.412481,13.574059
734,U3RvcDoxOmRlOjExMDAwOjkwMDE4NjAwMToyOjUy,52.412518,13.574189
735,U3RvcDoxOmRlOjExMDAwOjkwMDE4NjAwMToyOjUz,52.412568,13.574282
736,U3RvcDoxOmRlOjExMDAwOjkwMDE5MDAwMToxOjUw,52.493746,13.461502
737,U3RvcDoxOmRlOjExMDAwOjkwMDE5MDAwMToxOjUx,52.493711,13.461615
738,U3RvcDoxOmRlOjExMDAwOjkwMDE5MDAwMToyOjUy,52.493667,13.461736
739,U3RvcDoxOmRlOjExMDAwOjkwMDE5MDAwMToyOjUz,52.493629,13.461846
740,U3RvcDoxOmRlOjExMDAwOjkwMDE5MTAwMToxOjUw,52.467637,13.489731
741,U3RvcDoxOmRlOjExMDAwOjkwMDE5MTAwMToyOjUx,52.467537,13.489686
742,U3RvcDoxOmRlOjExMDAwOjkwMDE5MTAwMToyOjUy,52.467495,13.489615
743,U3RvcDoxOmRlOjExMDAwOjkwMDE5MTAwMjoxOjUw,52.478467,13.473270
744,U3RvcDoxOmRlOjExMDAwOjkwMDE5MTAwMjoxOjUx,52.478530,13.473390
745,U3RvcDoxOmRlOjExMDAwOjkwMDE5MjAwMToxOjUw,52.454622,13.509517
746,U3RvcDoxOmRlOjExMDAwOjkwMDE5MjAwMToxOjUx,52.454690,13.509638
747,U3RvcDoxOmRlOjExMDAwOjkwMDE5MjAwMToyOjUy,52.454742,13.509730
748,U3RvcDoxOmRlOjExMDAwOjkwMDE5MjAwMToyOjUz,52.454800,13.509830
749,U3RvcDoxOmRlOjExMDAwOjkwMDE5MjAwMTozOjU0,52.454850,13.509917
750,U3RvcDoxOmRlOjExMDAwOjkwMDE5MjAwMTozOjU1,52.454912,13.510019
751,U3RvcDoxOmRlOjExMDAwOjkwMDE5MjAwMTo6OQ,52.456217,13.510338
752,U3RvcDoxOmRlOjExMDAwOjkwMDE5MjAwMjoxOjUw,52.452447,13.538028
753,U3RvcDoxOmRlOjExMDAwOjkwMDE5MzAwMToxOjUw,52.446620,13.524071
754,U3RvcDoxOmRlOjExMDAwOjkwMDE5MzAwMToyOjUx,52.446662,13.524141
755,U3RvcDoxOmRlOjExMDAwOjkwMDE5MzAwMjoxOjUw,52.434867,13.541224
756,U3RvcDoxOmRlOjExMDAwOjkwMDE5MzAwMjoxOjUx,52.434946,13.541382
757,U3RvcDoxOmRlOjExMDAwOjkwMDE5NTUxMDoxOjUw,52.407309,13.558877
758,U3RvcDoxOmRlOjExMDAwOjkwMDE5NTUxMDoxOjUx,52.407359,13.558798
759,U3RvcDoxOmRlOjExMDAwOjkwMDE5NjAwMToxOjUw,52.399343,13.541956
760,U3RvcDoxOmRlOjExMDAwOjkwMDE5NjAwMToxOjUx,52.399271,13.541989
761,U3RvcDoxOmRlOjEyMDU0OjkwMDIzMDAwMDoxOjUw,52.391427,13.092776
762,U3RvcDoxOmRlOjEyMDU0OjkwMDIzMDAwMDoxOjUx,52.391343,13.092809
763,U3RvcDoxOmRlOjEyMDU0OjkwMDIzMDAwMToxOjUw,52.382511,13.121990
764,U3RvcDoxOmRlOjEyMDU0OjkwMDIzMDAwMToyOjUx,52.382496,13.122080
765,U3RvcDoxOmRlOjEyMDU0OjkwMDIzMDAwMzoxOjUw,52.394529,13.127597
766,U3RvcDoxOmRlOjEyMDU0OjkwMDIzMDAwMzoxOjU0,52.394436,13.127622
767,U3RvcDoxOmRlOjEyMDU0OjkwMDIzMDAwMzo0OjUz,52.394161,13.127876
768,U3RvcDoxOmRlOjEyMDYwOjkwMDM1MDE0MToxOjUw,52.580526,13.573094
769,U3RvcDoxOmRlOjEyMDYwOjkwMDM1MDE0MjoxOjUw,52.590715,13.581945
770,U3RvcDoxOmRlOjEyMDYwOjkwMDM1MDE1MToxOjUw,52.604998,13.611215
771,U3RvcDoxOmRlOjEyMDYwOjkwMDM1MDE2MDoxOjUx,52.675500,13.591803
772,U3RvcDoxOmRlOjEyMDYwOjkwMDM1MDE2MDoyOjUy,52.675428,13.591859
773,U3RvcDoxOmRlOjEyMDYwOjkwMDM1MDE2MDoyOjUz,52.675330,13.592016
774,U3RvcDoxOmRlOjEyMDYwOjkwMDM1MDE2MToxOjUw,52.668470,13.564998
775,U3RvcDoxOmRlOjEyMDYwOjkwMDM1MDE2MjoxOjUw,52.648633,13.513405
776,U3RvcDoxOmRlOjEyMDYwOjkwMDM1MDE2MzoxOjUw,52.659860,13.534081
777,U3RvcDoxOmRlOjEyMDYwOjkwMDM1MDE2MzoxOjUx,52.659797,13.534196
778,U3RvcDoxOmRlOjEyMDYwOjkwMDM1MDE2NDoxOjUw,52.652472,13.428617
779,U3RvcDoxOmRlOjEyMDYwOjkwMDM1MDE2NDoyOjUx,52.652471,13.428557
780,U3RvcDoxOmRlOjEyMDYwOjkwMDM1MDE2ODoxOjUw,52.618255,13.675728
781,U3RvcDoxOmRlOjEyMDYwOjkwMDM1MDE3MjoxOjUw,52.637301,13.737549
782,U3RvcDoxOmRlOjEyMDYwOjkwMDM1MDE3ODoxOjUw,52.596793,13.592281
783,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwMzoxOjUw,52.348641,13.627388
784,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwMzoxOjUx,52.348689,13.627548
785,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwNDoxOjUw,52.371240,13.615279
786,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwNDoxOjUx,52.371288,13.615452
787,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwNToxOjUw,52.391305,13.512632
788,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwNToyOjUy,52.391434,13.512447
789,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwNToyOjUz,52.391518,13.512330
790,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwNTozOjU0,52.390971,13.513024
791,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwNTozOjU1,52.390884,13.513150
792,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwNTo6Mg,52.390582,13.513265
793,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwOToxOjUx,52.364062,13.509307
794,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwOToxOjUy,52.364157,13.509246
795,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwOToyOjUz,52.364239,13.509191
796,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwOToyOjU0,52.364323,13.509145
797,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwOTozOjU1,52.364226,13.508213
798,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDAwOTozOjU2,52.364331,13.508164
799,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDA4MDoxOjUw,52.368477,13.463492
800,U3RvcDoxOmRlOjEyMDYxOjkwMDI2MDA4MDoxOjUx,52.368714,13.463746
801,U3RvcDoxOmRlOjEyMDY0OjkwMDMyMDAwNjoxOjUw,52.526201,13.760479
802,U3RvcDoxOmRlOjEyMDY0OjkwMDMyMDAwNjoxOjUx,52.526281,13.760457
803,U3RvcDoxOmRlOjEyMDY0OjkwMDMyMDAwNzoxOjUw,52.520780,13.700395
804,U3RvcDoxOmRlOjEyMDY0OjkwMDMyMDAwODoxOjUw,52.518109,13.673978
805,U3RvcDoxOmRlOjEyMDY0OjkwMDMyMDAwODoxOjUx,52.518296,13.673932
806,U3RvcDoxOmRlOjEyMDY0OjkwMDMyMDAyNjoxOjUw,52.515685,13.647324
807,U3RvcDoxOmRlOjEyMDY0OjkwMDMyMDAyNjoxOjUx,52.515593,13.647342
808,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAwMDoxOjUw,52.638536,13.205695
809,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAwMDoxOjUx,52.638503,13.205510
810,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAwMDoxOjU1,52.637447,13.205971
811,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAwMDoyOjUy,52.638848,13.205193
812,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAwMDoyOjUz,52.638842,13.205133
813,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAwMDo0OjU0,52.637484,13.206145
814,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAwOToxOjUw,52.668645,13.286992
815,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAwOToxOjUx,52.668644,13.287110
816,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAxMDoxOjUw,52.672391,13.271095
817,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAxMToxOjUw,52.670081,13.320426
818,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAxMToxOjUx,52.670130,13.320479
819,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAxMjoxOjUw,52.664629,13.340528
820,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAxMjoxOjUx,52.664544,13.340492
821,U3RvcDoxOmRlOjEyMDY1OjkwMDIwMDAxMzoxOjUw,52.654763,13.386172
822,U3RvcDoxOmRlOjEyMDY3OjkwMDMxMDAwNDoxOjUw,52.427629,13.752022
823,U3RvcDoxOmRlOjEyMDY3OjkwMDMxMDAwNDoyOjUx,52.427681,13.752098
824,U3RvcDoxOmRlOjEyMDY3OjkwMDMxMDAwNDozOjUy,52.429643,13.750917
825,U3RvcDoxOmRlOjEyMDY3OjkwMDMxMDAwNDozOjUz,52.429571,13.750774
826,U3RvcDoxOmRlOjEyMDY5OjkwMDIyMDAwMToxOjUw,52.388080,13.299522
827,U3RvcDoxOmRlOjEyMDY5OjkwMDIyMDAwMToyOjUx,52.388032,13.299812
828,U3RvcDoxOmRlOjEyMDY5OjkwMDIyMDAwODoxOjUw,52.358153,13.097973
829,U3RvcDoxOmRlOjEyMDY5OjkwMDIyMDAwODoyOjUx,52.358135,13.098037
830,U3RvcDoxOmRlOjEyMDY5OjkwMDIyMDExNDoxOjUw,52.396943,13.276604
831,U3RvcDoxOmRlOjEyMDY5OjkwMDIyMDExNDoxOjUx,52.396877,13.276641
832,U3RvcDoxOmRlOjEyMDcyOjkwMDI0NTAyNzoyOjUy,52.338503,13.415406
833,U3RvcDoxOmRlOjEyMDcyOjkwMDI0NTAyODoxOjUw,52.360777,13.407878
834,U3RvcDoxOmRlOjEyMDcyOjkwMDI0NTAyODoxOjUx,52.360750,13.407713
835,U3RvcDoxOmRlOjEyMDcyOjkwMDI0NTAzMjoxOjUw,52.350846,13.284620
836,U3RvcDoxOmRlOjEyMDcyOjkwMDI0NTAzMjoyOjUx,52.350858,13.284743
837,,0.000000,0.000000
